mouse_name,eid
SWC_AY_016,dda2575c-c216-423c-9005-af8efabeaf3d
SWC_AY_016,9ecc08f0-05b0-459a-b30b-4ff971f1f00d
SWC_AY_016,9c6757f7-c18b-4352-8400-60d5f6f54d4f
SWC_AY_016,918c5548-e708-42cd-bb4c-51ab2fa6e1a8
SWC_AY_016,9af249f2-7399-4378-9722-f305ad23ef3a
SWC_AY_016,87ca0f33-6499-4972-9329-d2b9edbff0a4
SWC_AY_016,10b0e1e3-936b-4a59-b11a-c0766d759dee
SWC_AY_016,42595458-f0ea-4abc-8f26-49f1d474e680
SWC_AY_016,67100912-2a22-4695-bc38-b494c9792832
SWC_AY_016,4408a284-7068-45e8-a4e7-587b5c1e0456
SWC_AY_016,f9e60398-abbb-4802-9d27-bff7ae251b37
SWC_AY_016,62a546f6-d24f-4ede-8653-b7601962a408
SWC_AY_016,61566182-9a1c-4fcd-ac4c-c0310424d317
SWC_AY_016,04c4d54e-6de1-4eab-99cc-d8c283953084
SWC_AY_016,6d261904-c5f8-4f7e-a7da-04d4da652a5d
SWC_AY_016,a1bab615-01e3-43a2-9a44-142e22c2db98
SWC_AY_016,a9fef338-5aba-47bf-b42e-7e8e4de6bf75
SWC_AY_016,580b514f-b902-48aa-9457-864c043d5505
SWC_AY_016,14618af6-2fb8-42fd-8eff-ffe88a17e7bd
SWC_AY_016,3ffc5016-369b-451c-bc06-4111f24cf4a6
SWC_AY_016,c5e8ffd4-467f-42ac-984b-aa7e7e89b2bd
SWC_AY_016,746c32af-43dd-45ab-8232-864be8ea632d
SWC_AY_016,3791ec3d-fdfe-4a85-910e-28d73b79a919
SWC_AY_016,7af40267-5d37-442e-8b72-83fe2785e6ad
SWC_AY_016,a84553b8-1825-4398-9eb0-8efe3f909154
SWC_AY_016,2b2a0dca-37ed-4d3a-929a-330ac61535a1
SWC_AY_016,8931e8b3-c9a7-40d9-bcf7-8c24dced22ad
SWC_AY_016,f959d0b5-06aa-4552-b7c2-7e56175ca057
SWC_AY_016,dd235f7b-0f5d-4c39-a606-1c9c3cd04996
SWC_AY_016,1a528ebb-205a-4d5b-bbd6-1994fff0080e
SWC_AY_016,54247453-33c5-4a27-954a-06509af6cb0a
SWC_AY_016,1a261dc6-a227-4f4a-acea-96fce1adb471
SWC_AY_016,990fe9f6-3469-439d-8040-cb78c5ab9d74
SWC_AY_016,2c1eadc2-3503-40ba-aa24-f83facfb7a2a
SWC_AY_016,0e6450cd-b1b4-4aec-b92d-df13138264d7
SWC_AY_016,f65aac65-5544-42c7-a4e9-463c800c4fe8
SWC_AY_016,9d67270a-af65-4170-9643-acf8ec01b6d6
SWC_AY_016,34973235-3238-4a31-9692-f626f930e57e
SWC_AY_016,18935d0f-ac0c-496f-b504-83625de8130e
SWC_AY_016,76ee4e80-9552-4bec-9a8b-854b906dc25c
SWC_AY_016,0c01469e-7fc0-425a-83bd-babcbdd59ecc
SWC_AY_016,98363c8a-edfa-4de9-8b0b-97160e0ec86d
SWC_AY_016,73dcbe78-1a8d-4e2b-9f34-399841bfbbec
SWC_AY_016,81f4ffc8-80b8-47a9-a96d-fd04cb1941be
SWC_AY_016,3b9f02b0-6458-4a98-a492-e32aa283892c
SWC_AY_016,369b3bba-e0a0-4176-a1e1-ed448802ae8a
SWC_AY_016,143d118b-b4a5-4633-9d66-bd206808a533
SWC_AY_017,47b9e84a-353e-4ac8-af5d-489ee91aabc4
SWC_AY_017,0c46a19f-3eec-47db-a728-7006bfb02bdb
SWC_AY_017,4a18f1fc-a2a1-4b45-936d-388fec72f093
SWC_AY_017,ff9a36fe-2331-4884-aaba-f26a3dd35b13
SWC_AY_017,1cad5328-4369-4d93-a367-503feaebf6e4
SWC_AY_017,0624a2d6-afe9-4544-b0ca-af25ae3adf2a
SWC_AY_017,1129b468-b8ff-47e9-9648-8760d0925ee5
SWC_AY_017,84a21f85-1512-4e01-a3ae-d746ab2ea05b
SWC_AY_017,003d0461-eb40-4c42-adc1-0048980d53f9
SWC_AY_017,71cd06dc-2556-4fa3-96fb-47204b65ed06
SWC_AY_017,34c24e10-bcf8-4873-9b8d-9c64207be45e
SWC_AY_017,fe82ee74-95d6-4aeb-947f-489ab658559d
SWC_AY_017,a1547392-180d-41be-891a-8f66fea21dd4
SWC_AY_017,3dafc31f-26ad-4602-b27f-7b08d1a1aea7
SWC_AY_017,00a043b4-9fb0-4d25-a55f-be52c80d8ede
SWC_AY_017,4d6e71ac-53db-4c7b-835e-b4bc90ec38de
SWC_AY_017,3d4eb677-3d1f-45ac-ac9f-8dd499974548
SWC_AY_017,9457fa7c-422d-4c59-a2a9-ecc8dc04562e
SWC_AY_017,5d5ed987-6a5c-4449-ba44-24c3f7db6255
SWC_AY_017,e715b324-8439-41d2-b971-a1cb4a0d83d9
SWC_AY_018,ee755a8c-4246-448f-a066-15097d0e5afe
SWC_AY_018,4dc796f2-6be5-4174-830a-29c95a7fd7e8
SWC_AY_018,efdadb02-591f-482d-a88c-9e76f59e3592
SWC_AY_018,dffee96e-e2d3-4971-b8c4-a0e966c7b3ef
SWC_AY_018,71ec3212-127f-461b-b5af-cc75a6ab3fc4
SWC_AY_018,caabecb1-3d07-490f-aab8-85da54ee3659
SWC_AY_018,4af7f089-2354-4830-a1b0-8d4100504df3
SWC_AY_018,e268908f-6f38-4782-a13b-fb3c7d46eb1a
SWC_AY_018,4cc2a2b1-c383-4ee0-87b0-0cd6e1f36ca3
SWC_AY_018,8894b016-0d99-4ebe-81cf-44ec5a53cbc8
SWC_AY_018,83541de0-34e2-49c2-ba4d-c3ba8e8100c0
SWC_AY_018,39e78310-e9b5-4f8c-aa96-e662fd753b66
SWC_AY_018,6ea2094b-2b1e-4914-bb4c-61a85b3094e2
SWC_AY_018,ac66d034-ebff-469c-9393-7affccaae236
SWC_AY_018,7534b33a-9e5d-443f-8b9d-0023ff08b98f
SWC_AY_018,9366d61e-5d15-4c28-afff-bc5e44629dba
SWC_AY_018,268c81eb-53f8-429f-892c-d2f80d4d10dd
SWC_AY_018,6c138d98-4101-4ae5-85cd-6f97d0b1eb4e
SWC_AY_018,ac41b662-a428-414b-92cb-a681e3a4125f
SWC_AY_018,ba721762-0473-4b2d-892f-56caab47cf6f
SWC_AY_018,d7b48af5-1b7c-40c1-b6cf-0f2491b93edc
SWC_AY_018,34051821-cc62-4913-8ca2-1d7f285ecbab
SWC_AY_018,d16b7260-2450-4d82-b5f2-4473049b0d2c
SWC_AY_018,7a6e0b81-05be-431d-9f13-04f3a65d8ae1
SWC_AY_018,4e9856c7-d1e4-4ba4-bbb8-a0850701455c
SWC_AY_018,e67a4eb8-2c0e-40d0-86f5-252a7ceeb2a4
SWC_AY_018,a3835ffb-221d-4cb4-90e8-e7bc89b4e1c3
SWC_AY_018,b8a05ec8-6506-4d70-88d3-0387a430d68f
SWC_AY_020,0fbb062d-4a32-48e5-b224-5c8c7c398960
SWC_AY_020,9aeca275-c9d3-4fd3-9c8f-6640354e328b
SWC_AY_020,96e19b0f-2875-449a-9717-c2108a4d1396
SWC_AY_020,3e1f9c53-469b-474c-9785-4c227bf9a729
SWC_AY_020,d42d3d2d-3389-4ec2-a6e9-8292ebe057b0
SWC_AY_020,8cfcdb77-29ac-4b25-ba70-41156b599a3c
SWC_AY_020,4eb53f24-a794-4e97-9a3f-f0a3593b3506
